clave_entidad,entidad,clave_municipio,municipio,latitud,longitud
30,Veracruz de Ignacio de la Llave,174,Tierra Blanca,18.5272475,-96.2152008
30,Veracruz de Ignacio de la Llave,175,Tihuatlán,20.6828775,-97.4867981
30,Veracruz de Ignacio de la Llave,176,Tlacojalpan,18.194226,-95.9323818
30,Veracruz de Ignacio de la Llave,177,Tlacolulan,19.7019322,-97.0157863
30,Veracruz de Ignacio de la Llave,178,Tlacotalpan,18.5207607,-95.6230404
30,Veracruz de Ignacio de la Llave,179,Tlacotepec de Mejía,19.1828134,-96.7828204
30,Veracruz de Ignacio de la Llave,180,Tlachichilco,20.620556,-98.199167
30,Veracruz de Ignacio de la Llave,181,Tlalixcoyan,18.7731685,-96.2058865
30,Veracruz de Ignacio de la Llave,182,Tlalnelhuayocan,19.5423652,-96.9922319
30,Veracruz de Ignacio de la Llave,183,Tlapacoyan,20.0221087,-97.1566932
30,Veracruz de Ignacio de la Llave,184,Tlaquilpa,18.6128001,-97.1043252
30,Veracruz de Ignacio de la Llave,185,Tlilapan,18.793295,-97.1037299
30,Veracruz de Ignacio de la Llave,186,Tomatlán,19.0186177,-96.9904093
30,Veracruz de Ignacio de la Llave,187,Tonayán,19.7204504,-96.9375674
30,Veracruz de Ignacio de la Llave,188,Totutla,19.2323232,-96.9398052
30,Veracruz de Ignacio de la Llave,189,Tuxpan,20.9298337,-97.3936617
30,Veracruz de Ignacio de la Llave,190,Tuxtilla,18.1906904,-95.8659678
30,Veracruz de Ignacio de la Llave,191,Ursulo Galván,19.4460638,-96.3979996
30,Veracruz de Ignacio de la Llave,192,Vega de Alatorre,19.9928179,-96.7201833
30,Veracruz de Ignacio de la Llave,193,Veracruz,19.2003429,-96.1383572
30,Veracruz de Ignacio de la Llave,194,Villa Aldama,19.6518101,-97.1978321
30,Veracruz de Ignacio de la Llave,195,Xoxocotla,18.6296442,-97.1656206
30,Veracruz de Ignacio de la Llave,196,Yanga,18.8225647,-96.7896794
30,Veracruz de Ignacio de la Llave,197,Yecuatla,19.846559,-96.7777223
30,Veracruz de Ignacio de la Llave,198,Zacualpan,20.504785,-98.355795
30,Veracruz de Ignacio de la Llave,199,Zaragoza,17.9475157,-94.6351063
30,Veracruz de Ignacio de la Llave,200,Zentla,19.078094,-96.7891819
30,Veracruz de Ignacio de la Llave,201,Zongolica,18.6518293,-96.9457504
30,Veracruz de Ignacio de la Llave,202,Zontecomatlán de López y Fuentes,20.7357604,-98.3058823
30,Veracruz de Ignacio de la Llave,203,Zozocolco de Hidalgo,20.1306888,-97.5542035
30,Veracruz de Ignacio de la Llave,204,Agua Dulce,18.0899541,-94.1623631
30,Veracruz de Ignacio de la Llave,205,El Higo,21.7672798,-98.3843973
30,Veracruz de Ignacio de la Llave,206,Nanchital de Lázaro Cárdenas del Río,18.0702678,-94.4069757
30,Veracruz de Ignacio de la Llave,207,Tres Valles,18.2921576,-96.166412
30,Veracruz de Ignacio de la Llave,208,Carlos A. Carrillo,18.3283612,-95.7154034
30,Veracruz de Ignacio de la Llave,209,Tatahuicapan de Juárez,18.3493907,-94.7596276
30,Veracruz de Ignacio de la Llave,210,Uxpanapa,17.3060919,-94.335236
30,Veracruz de Ignacio de la Llave,211,San Rafael,20.2139627,-96.8992918
30,Veracruz de Ignacio de la Llave,212,Santiago Sochiapan,17.6345938,-95.6603763
31,Yucatán,1,Abalá,20.6601992,-89.6553257
31,Yucatán,2,Acanceh,20.8178755,-89.4670433
31,Yucatán,3,Akil,20.2600534,-89.3437289
31,Yucatán,4,Baca,21.1342187,-89.4018282
31,Yucatán,5,Bokobá,20.9954977,-89.1733033
31,Yucatán,6,Buctzotz,21.2127744,-88.6461859
31,Yucatán,7,Cacalchén,20.9835972,-89.2431554
31,Yucatán,8,Calotmul,20.9982042,-88.1448782
31,Yucatán,9,Cansahcab,21.1676008,-89.0659609
31,Yucatán,10,Cantamayec,20.4131013,-89.0571223
31,Yucatán,11,Celestún,20.9221585,-90.2986191
31,Yucatán,12,Cenotillo,21.0307148,-88.5952294
31,Yucatán,13,Conkal,21.0811955,-89.5261082
31,Yucatán,14,Cuncunul,20.621807,-88.3262028
31,Yucatán,15,Cuzamá,20.7130784,-89.3573565
31,Yucatán,16,Chacsinkín,20.2101421,-89.0152238
31,Yucatán,17,Chankom,20.4652687,-88.5759317
31,Yucatán,18,Chapab,20.5001857,-89.507614
31,Yucatán,19,Chemax,20.7320546,-87.8405123
31,Yucatán,20,Chicxulub Pueblo,21.1529296,-89.5255585
31,Yucatán,21,Chichimilá,20.4664942,-88.1799864
31,Yucatán,22,Chikindzonot,20.2529307,-88.4956274
31,Yucatán,23,Chocholá,20.726749,-89.8563494
31,Yucatán,24,Chumayel,20.4695274,-89.2780077
31,Yucatán,25,Dzán,20.3970845,-89.4705258
31,Yucatán,26,Dzemul,21.2517219,-89.3269488
31,Yucatán,27,Dzidzantún,21.2891932,-89.0362855
31,Yucatán,28,Dzilam de Bravo,21.4408488,-88.6259867
31,Yucatán,29,Dzilam González,21.3241679,-88.799407
31,Yucatán,30,Dzitás,20.840073,-88.527926
31,Yucatán,31,Dzoncauich,21.0952977,-88.8265441
31,Yucatán,32,Espita,21.0098186,-88.3619034
31,Yucatán,33,Halachó,20.5862753,-90.2832836
31,Yucatán,34,Hocabá,20.8094563,-89.254988
31,Yucatán,35,Hoctún,20.8861458,-89.1832265
31,Yucatán,36,Homún,20.6645739,-89.2374549
31,Yucatán,37,Huhí,20.725041,-89.157572
31,Yucatán,38,Hunucmá,21.016312,-89.877252
31,Yucatán,39,Ixil,21.2294035,-89.4766584
31,Yucatán,40,Izamal,20.9333726,-89.018267
31,Yucatán,41,Kanasín,20.9152278,-89.5425702
31,Yucatán,42,Kantunil,20.751493,-88.9681334
31,Yucatán,43,Kaua,20.5988113,-88.4032867
31,Yucatán,44,Kinchil,20.843118,-90.1057206
31,Yucatán,45,Kopomá,20.6430885,-89.9003281
31,Yucatán,46,Mama,20.5101456,-89.3849047
31,Yucatán,47,Maní,20.3901397,-89.3752578
31,Yucatán,48,Maxcanú,20.5964733,-90.0768895
31,Yucatán,49,Mayapán,20.4924577,-89.1917814
31,Yucatán,50,Mérida,20.9670759,-89.6237402
31,Yucatán,51,Mocochá,21.1443405,-89.4469118
31,Yucatán,52,Motul,21.1653843,-89.3372987
31,Yucatán,53,Muna,20.4680364,-89.7319133
31,Yucatán,54,Muxupip,21.0555588,-89.3232168
31,Yucatán,55,Opichén,20.5514265,-89.8561715
31,Yucatán,56,Oxkutzcab,20.1393597,-89.5504824
31,Yucatán,57,Panabá,21.3397923,-88.2995438
31,Yucatán,58,Peto,20.0516959,-88.8286848
31,Yucatán,59,Progreso,21.2822136,-89.6636637
31,Yucatán,60,Quintana Roo,20.8389259,-88.6161803
31,Yucatán,61,Río Lagartos,21.5204972,-88.1331538
31,Yucatán,62,Sacalum,20.5053515,-89.6110829
31,Yucatán,63,Samahil,20.8479467,-89.9650169
31,Yucatán,64,Sanahcat,20.7614495,-89.2003818
31,Yucatán,65,San Felipe,21.4946562,-88.297979
31,Yucatán,66,Santa Elena,20.2546549,-89.7364517
31,Yucatán,67,Seyé,20.8488417,-89.355153
31,Yucatán,68,Sinanché,21.2676308,-89.1965194
31,Yucatán,69,Sotuta,20.6157245,-88.9692991
31,Yucatán,70,Sucilá,21.2104966,-88.3814606
31,Yucatán,71,Sudzal,20.7844926,-88.8320995
31,Yucatán,72,Suma,21.1085459,-89.1605186
31,Yucatán,73,Tahdziú,20.2462206,-88.8884463
31,Yucatán,74,Tahmek,20.9004139,-89.2795536
31,Yucatán,75,Teabo,20.3807088,-89.2127093
31,Yucatán,76,Tecoh,20.6656711,-89.4404446
31,Yucatán,77,Tekal de Venegas,21.020334,-88.8603693
31,Yucatán,78,Tekantó,21.0076563,-89.0979477
31,Yucatán,79,Tekax,19.9758144,-89.3417987
31,Yucatán,80,Tekit,20.5682253,-89.2754019
31,Yucatán,81,Tekom,20.5011859,-88.3919004
31,Yucatán,82,Telchac Pueblo,21.2193536,-89.2556233
31,Yucatán,83,Telchac Puerto,21.3083205,-89.2736809
31,Yucatán,84,Temax,21.1730893,-88.8916751
31,Yucatán,85,Temozón,20.8939142,-88.0728367
31,Yucatán,86,Tepakán,21.0633383,-89.0151142
31,Yucatán,87,Tetiz,20.9562794,-90.0519343
31,Yucatán,88,Teya,21.0570904,-89.0785985
31,Yucatán,89,Ticul,20.3643822,-89.5543068
31,Yucatán,90,Timucuy,20.7413752,-89.5734198
31,Yucatán,91,Tinum,20.7412144,-88.4437373
31,Yucatán,92,Tixcacalcupul,20.4128477,-88.3222806
31,Yucatán,93,Tixkokob,20.9756183,-89.3488738
31,Yucatán,94,Tixmehuac,20.2483279,-89.0849604
31,Yucatán,95,Tixpéhual,20.9609224,-89.4393531
31,Yucatán,96,Tizimín,21.2485972,-87.8728357
31,Yucatán,97,Tunkás,20.8969482,-88.7463031
31,Yucatán,98,Tzucacab,19.92196,-89.0086958
31,Yucatán,99,Uayma,20.7882424,-88.3175843
31,Yucatán,100,Ucú,21.0860257,-89.7799734
31,Yucatán,101,Umán,20.8471315,-89.7679138
31,Yucatán,102,Valladolid,20.6902505,-88.2016999
31,Yucatán,103,Xocchel,20.7954893,-89.1091289
31,Yucatán,104,Yaxcabá,20.4845653,-88.7867301
31,Yucatán,105,Yaxkukul,21.0565156,-89.4411494
31,Yucatán,106,Yobaín,21.2852529,-89.1205382
32,Zacatecas,1,Apozol,21.4625645,-103.077342
32,Zacatecas,2,Apulco,21.4563662,-102.6764566
32,Zacatecas,3,Atolinga,21.765761,-103.4655457
32,Zacatecas,4,Benito Juárez,21.4907172,-103.5903636
32,Zacatecas,5,Calera,22.97848,-102.8562229
32,Zacatecas,6,Cañitas de Felipe Pescador,23.5763835,-102.7174836
32,Zacatecas,7,Concepción del Oro,24.4490807,-101.1873507
32,Zacatecas,8,Cuauhtémoc,22.460514,-102.3534765
32,Zacatecas,9,Chalchihuites,23.442356,-103.9430632
32,Zacatecas,10,Fresnillo,23.1811278,-102.8729073
32,Zacatecas,11,Trinidad García de la Cadena,21.2228525,-103.4941591
32,Zacatecas,12,Genaro Codina,22.4574253,-102.5842948
32,Zacatecas,13,General Enrique Estrada,23.0152957,-102.7932389
32,Zacatecas,14,General Francisco R. Murguía,24.1284105,-102.7611147
32,Zacatecas,15,El Plateado de Joaquín Amaro,22.0037242,-103.0653794
32,Zacatecas,16,General Pánfilo Natera,22.7027695,-102.0969769
32,Zacatecas,17,Guadalupe,22.7823843,-102.4505058
32,Zacatecas,18,Huanusco,21.7675631,-102.9306911
32,Zacatecas,19,Jalpa,21.6305514,-103.0076986
32,Zacatecas,20,Jerez,22.7105933,-103.0014726
32,Zacatecas,21,Jiménez del Teul,23.1478487,-103.9648158
32,Zacatecas,22,Juan Aldama,24.2556571,-103.3069236
32,Zacatecas,23,Juchipila,21.3780994,-103.1260929
32,Zacatecas,24,Loreto,22.27393,-101.9125554
32,Zacatecas,25,Luis Moya,22.4345758,-102.2535626
32,Zacatecas,26,Mazapil,24.3808087,-101.9789722
32,Zacatecas,27,Melchor Ocampo,24.900063,-101.9766055
32,Zacatecas,28,Mezquital del Oro,21.1939856,-103.3597817
32,Zacatecas,29,Miguel Auza,24.1622771,-103.4626439
32,Zacatecas,30,Momax,21.9448332,-103.2371763
32,Zacatecas,31,Monte Escobedo,22.3798411,-103.4722007
32,Zacatecas,32,Morelos,22.8556686,-102.6826187
32,Zacatecas,33,Moyahua de Estrada,21.1963508,-103.1825391
32,Zacatecas,34,Nochistlán de Mejía,21.436113,-102.8272662
32,Zacatecas,35,Noria de Ángeles,22.3985091,-101.9555528
32,Zacatecas,36,Ojocaliente,22.5655492,-102.2319165
32,Zacatecas,37,Pánuco,22.9786077,-102.4753638
32,Zacatecas,38,Pinos,22.2729743,-101.6040748
32,Zacatecas,39,Río Grande,23.8126704,-103.0512985
32,Zacatecas,40,Sain Alto,23.5794701,-103.2193157
32,Zacatecas,41,El Salvador,24.4412923,-100.8760873
32,Zacatecas,42,Sombrerete,23.6354312,-103.6410119
32,Zacatecas,43,Susticacán,22.6296946,-103.1917463
32,Zacatecas,44,Tabasco,21.9396812,-102.9249973
32,Zacatecas,45,Tepechitlán,21.614642,-103.3652931
32,Zacatecas,46,Tepetongo,22.4227713,-103.157567
32,Zacatecas,47,Teúl de González Ortega,21.3503371,-103.405026
32,Zacatecas,48,Tlaltenango de Sánchez Román,21.7746322,-103.2446738
32,Zacatecas,49,Valparaíso,22.6654361,-103.5262656
32,Zacatecas,50,Vetagrande,22.8704757,-102.4446989
32,Zacatecas,51,Villa de Cos,23.5290895,-102.1173296
32,Zacatecas,52,Villa García,22.1253521,-101.9018916
32,Zacatecas,53,Villa González Ortega,22.5439035,-101.9389989
32,Zacatecas,54,Villa Hidalgo,22.4066969,-101.7222491
32,Zacatecas,55,Villanueva,22.3353013,-102.8433526
32,Zacatecas,56,Zacatecas,22.7753891,-102.5722706
32,Zacatecas,57,Trancoso,22.7568166,-102.3217132
32,Zacatecas,58,Santa María de la Paz,21.511359,-103.3705371
